'Elapsed time','ECG'
'0:56.014',0.072
'0:56.014',0.070
'0:56.015',0.070
'0:56.015',0.070
'0:56.016',0.070
'0:56.016',0.072
'0:56.017',0.072
'0:56.017',0.072
'0:56.018',0.072
'0:56.018',0.072
'0:56.019',0.072
'0:56.019',0.072
'0:56.020',0.072
'0:56.020',0.067
'0:56.021',0.067
'0:56.021',0.067
'0:56.022',0.067
'0:56.022',0.067
'0:56.023',0.067
'0:56.023',0.067
'0:56.024',0.067
'0:56.024',0.067
'0:56.025',0.067
'0:56.025',0.067
'0:56.026',0.067
'0:56.026',0.063
'0:56.027',0.063
'0:56.027',0.063
'0:56.028',0.063
'0:56.028',0.061
'0:56.029',0.061
'0:56.029',0.061
'0:56.030',0.061
'0:56.030',0.062
'0:56.031',0.062
'0:56.031',0.062
'0:56.032',0.062
'0:56.032',0.066
'0:56.033',0.066
'0:56.033',0.066
'0:56.034',0.066
'0:56.034',0.072
'0:56.035',0.072
'0:56.035',0.072
'0:56.036',0.072
'0:56.036',0.085
'0:56.037',0.085
'0:56.037',0.085
'0:56.038',0.085
'0:56.038',0.103
'0:56.039',0.103
'0:56.039',0.103
'0:56.040',0.103
'0:56.040',0.117
'0:56.041',0.117
'0:56.041',0.117
'0:56.042',0.117
'0:56.042',0.136
'0:56.043',0.136
'0:56.043',0.136
'0:56.044',0.136
'0:56.044',0.156
'0:56.045',0.156
'0:56.045',0.156
'0:56.046',0.156
'0:56.046',0.171
'0:56.047',0.171
'0:56.047',0.171
'0:56.048',0.171
'0:56.048',0.177
'0:56.049',0.177
'0:56.049',0.177
'0:56.050',0.177
'0:56.050',0.172
'0:56.051',0.172
'0:56.051',0.172
'0:56.052',0.172
'0:56.052',0.151
'0:56.053',0.151
'0:56.053',0.151
'0:56.054',0.151
'0:56.054',0.125
'0:56.055',0.125
'0:56.055',0.125
'0:56.056',0.125
'0:56.056',0.029
'0:56.057',0.029
'0:56.057',0.029
'0:56.058',0.029
'0:56.058',-0.140
'0:56.059',-0.140
'0:56.059',-0.140
'0:56.060',-0.140
'0:56.060',-0.310
'0:56.061',-0.310
'0:56.061',-0.310
'0:56.062',-0.310
'0:56.063',-0.490
'0:56.063',-0.490
'0:56.064',-0.490
'0:56.064',-0.490
'0:56.065',-0.679
'0:56.065',-0.679
'0:56.066',-0.679
'0:56.066',-0.679
'0:56.067',-0.873
'0:56.067',-0.873
'0:56.068',-0.873
'0:56.068',-0.873
'0:56.069',-1.054
'0:56.069',-1.054
'0:56.070',-1.054
'0:56.070',-1.054
'0:56.071',-1.171
'0:56.071',-1.171
'0:56.072',-1.171
'0:56.072',-1.171
'0:56.073',-1.171
'0:56.073',-1.171
'0:56.074',-1.171
'0:56.074',-1.171
'0:56.075',-1.060
'0:56.075',-1.060
'0:56.076',-1.060
'0:56.076',-1.060
'0:56.077',-0.929
'0:56.077',-0.929
'0:56.078',-0.929
'0:56.078',-0.929
'0:56.079',-0.798
'0:56.079',-0.798
'0:56.080',-0.798
'0:56.080',-0.798
'0:56.081',-0.659
'0:56.081',-0.659
'0:56.082',-0.659
'0:56.082',-0.659
'0:56.083',-0.501
'0:56.083',-0.501
'0:56.084',-0.501
'0:56.084',-0.501
'0:56.085',-0.292
'0:56.085',-0.292
'0:56.086',-0.292
'0:56.086',-0.292
'0:56.087',-0.147
'0:56.087',-0.147
'0:56.088',-0.147
'0:56.088',-0.147
'0:56.089',-0.056
'0:56.089',-0.056
'0:56.090',-0.056
'0:56.090',-0.056
'0:56.091',-0.006
'0:56.091',-0.006
'0:56.092',-0.006
'0:56.092',-0.006
'0:56.093',0.015
'0:56.093',0.015
'0:56.094',0.015
'0:56.094',0.015
'0:56.095',0.018
'0:56.095',0.018
'0:56.096',0.018
'0:56.096',0.018
'0:56.097',0.023
'0:56.097',0.023
'0:56.098',0.023
'0:56.098',0.023
'0:56.099',0.034
'0:56.099',0.034
'0:56.100',0.034
'0:56.100',0.034
'0:56.101',0.051
'0:56.101',0.051
'0:56.102',0.051
'0:56.102',0.051
'0:56.103',0.066
'0:56.103',0.066
'0:56.104',0.066
'0:56.104',0.066
'0:56.105',0.072
'0:56.105',0.072
'0:56.106',0.072
'0:56.106',0.072
'0:56.107',0.078
'0:56.107',0.078
'0:56.108',0.078
'0:56.108',0.078
'0:56.109',0.079
'0:56.109',0.079
'0:56.110',0.079
'0:56.110',0.079
'0:56.111',0.083
'0:56.111',0.083
'0:56.112',0.083
'0:56.112',0.083
'0:56.113',0.089
'0:56.113',0.089
'0:56.114',0.089
'0:56.114',0.089
'0:56.115',0.094
'0:56.115',0.094
'0:56.116',0.094
'0:56.116',0.094
'0:56.117',0.096
'0:56.117',0.096
'0:56.118',0.096
'0:56.118',0.096
'0:56.119',0.100
'0:56.119',0.100
'0:56.120',0.100
'0:56.120',0.100
'0:56.121',0.103
'0:56.121',0.103
'0:56.122',0.103
'0:56.122',0.103
'0:56.123',0.105
'0:56.123',0.105
'0:56.124',0.105
'0:56.124',0.105
'0:56.125',0.105
'0:56.126',0.105
'0:56.126',0.105
'0:56.127',0.105
'0:56.127',0.110
'0:56.128',0.110
'0:56.128',0.110
'0:56.129',0.110
'0:56.129',0.109
'0:56.130',0.109
'0:56.130',0.109
'0:56.131',0.109
'0:56.131',0.107
'0:56.132',0.107
'0:56.132',0.107
'0:56.133',0.107
'0:56.133',0.110
'0:56.134',0.110
'0:56.134',0.110
'0:56.135',0.110
'0:56.135',0.105
'0:56.136',0.105
'0:56.136',0.105
'0:56.137',0.105
'0:56.137',0.104
'0:56.138',0.104
'0:56.138',0.104
'0:56.139',0.104
'0:56.139',0.107
'0:56.140',0.107
'0:56.140',0.107
'0:56.141',0.107
'0:56.141',0.107
'0:56.142',0.107
'0:56.142',0.107
'0:56.143',0.107
'0:56.143',0.110
'0:56.144',0.110
'0:56.144',0.110
'0:56.145',0.110
'0:56.145',0.109
'0:56.146',0.109
'0:56.146',0.109
'0:56.147',0.109
'0:56.147',0.115
'0:56.148',0.115
'0:56.148',0.115
'0:56.149',0.115
'0:56.149',0.115
'0:56.150',0.115
'0:56.150',0.115
'0:56.151',0.115
'0:56.151',0.115
'0:56.152',0.115
'0:56.152',0.115
'0:56.153',0.115
'0:56.153',0.111
'0:56.154',0.111
'0:56.154',0.111
'0:56.155',0.111
'0:56.155',0.109
'0:56.156',0.109
'0:56.156',0.109
'0:56.157',0.109
'0:56.157',0.106
'0:56.158',0.106
'0:56.158',0.106
'0:56.159',0.106
'0:56.159',0.105
'0:56.160',0.105
'0:56.160',0.105
'0:56.161',0.105
'0:56.161',0.104
'0:56.162',0.104
'0:56.162',0.104
'0:56.163',0.104
'0:56.163',0.103
'0:56.164',0.103
'0:56.164',0.103
'0:56.165',0.103
'0:56.165',0.101
'0:56.166',0.101
'0:56.166',0.101
'0:56.167',0.101
'0:56.167',0.103
'0:56.168',0.103
'0:56.168',0.103
'0:56.169',0.103
'0:56.169',0.106
'0:56.170',0.106
'0:56.170',0.106
'0:56.171',0.106
'0:56.171',0.105
'0:56.172',0.105
'0:56.172',0.105
'0:56.173',0.105
'0:56.173',0.104
'0:56.174',0.104
'0:56.174',0.104
'0:56.175',0.104
'0:56.175',0.099
'0:56.176',0.099
'0:56.176',0.099
'0:56.177',0.099
'0:56.177',0.096
'0:56.178',0.096
'0:56.178',0.096
'0:56.179',0.096
'0:56.179',0.096
'0:56.180',0.096
'0:56.180',0.096
'0:56.181',0.096
'0:56.181',0.099
'0:56.182',0.099
'0:56.182',0.099
'0:56.183',0.099
'0:56.183',0.104
'0:56.184',0.104
'0:56.184',0.104
'0:56.185',0.104
'0:56.185',0.104
'0:56.186',0.104
'0:56.186',0.104
'0:56.187',0.104
'0:56.188',0.105
'0:56.188',0.105
'0:56.189',0.105
'0:56.189',0.105
'0:56.190',0.107
'0:56.190',0.107
'0:56.191',0.107
'0:56.191',0.107
'0:56.192',0.105
'0:56.192',0.105
'0:56.193',0.105
'0:56.193',0.105
'0:56.194',0.104
'0:56.194',0.104
'0:56.195',0.104
'0:56.195',0.104
'0:56.196',0.101
'0:56.196',0.101
'0:56.197',0.101
'0:56.197',0.101
'0:56.198',0.096
'0:56.198',0.096
'0:56.199',0.096
'0:56.199',0.096
'0:56.200',0.101
'0:56.200',0.101
'0:56.201',0.101
'0:56.201',0.101
'0:56.202',0.103
'0:56.202',0.103
'0:56.203',0.103
'0:56.203',0.103
'0:56.204',0.098
'0:56.204',0.098
'0:56.205',0.098
'0:56.205',0.098
'0:56.206',0.099
'0:56.206',0.099
'0:56.207',0.099
'0:56.207',0.099
'0:56.208',0.101
'0:56.208',0.101
'0:56.209',0.101
'0:56.209',0.101
'0:56.210',0.106
'0:56.210',0.106
'0:56.211',0.106
'0:56.211',0.106
'0:56.212',0.104
'0:56.212',0.104
'0:56.213',0.104
'0:56.213',0.104
'0:56.214',0.105
'0:56.214',0.105
'0:56.215',0.105
'0:56.215',0.105
'0:56.216',0.106
'0:56.216',0.106
'0:56.217',0.106
'0:56.217',0.106
'0:56.218',0.104
'0:56.218',0.104
'0:56.219',0.104
'0:56.219',0.104
'0:56.220',0.101
'0:56.220',0.101
'0:56.221',0.101
'0:56.221',0.101
'0:56.222',0.100
'0:56.222',0.100
'0:56.223',0.100
'0:56.223',0.100
'0:56.224',0.096
'0:56.224',0.096
'0:56.225',0.096
'0:56.225',0.096
'0:56.226',0.092
'0:56.226',0.092
'0:56.227',0.092
'0:56.227',0.092
'0:56.228',0.093
'0:56.228',0.093
'0:56.229',0.093
'0:56.229',0.093
'0:56.230',0.092
'0:56.230',0.092
'0:56.231',0.092
'0:56.231',0.092
'0:56.232',0.092
'0:56.232',0.092
'0:56.233',0.092
'0:56.233',0.092
'0:56.234',0.095
'0:56.234',0.095
'0:56.235',0.095
'0:56.235',0.095
'0:56.236',0.090
'0:56.236',0.090
'0:56.237',0.090
'0:56.237',0.090
'0:56.238',0.090
'0:56.238',0.090
'0:56.239',0.090
'0:56.239',0.090
'0:56.240',0.090
'0:56.240',0.090
'0:56.241',0.090
'0:56.241',0.090
'0:56.242',0.089
'0:56.242',0.089
'0:56.243',0.089
'0:56.243',0.089
'0:56.244',0.089
'0:56.244',0.089
'0:56.245',0.089
'0:56.245',0.089
'0:56.246',0.089
'0:56.246',0.089
'0:56.247',0.089
'0:56.247',0.089
'0:56.248',0.085
'0:56.248',0.085
'0:56.249',0.085
'0:56.249',0.085
'0:56.250',0.082
'0:56.251',0.082
'0:56.251',0.082
'0:56.252',0.082
'0:56.252',0.074
'0:56.253',0.074
'0:56.253',0.074
'0:56.254',0.074
'0:56.254',0.072
'0:56.255',0.072
'0:56.255',0.072
'0:56.256',0.072
'0:56.256',0.074
'0:56.257',0.074
'0:56.257',0.074
'0:56.258',0.074
'0:56.258',0.068
'0:56.259',0.068
'0:56.259',0.068
'0:56.260',0.068
'0:56.260',0.067
'0:56.261',0.067
'0:56.261',0.067
'0:56.262',0.067
'0:56.262',0.065
'0:56.263',0.065
'0:56.263',0.065
'0:56.264',0.065
'0:56.264',0.060
'0:56.265',0.060
'0:56.265',0.060
'0:56.266',0.060
'0:56.266',0.056
'0:56.267',0.056
'0:56.267',0.056
'0:56.268',0.056
'0:56.268',0.057
'0:56.269',0.057
'0:56.269',0.057
'0:56.270',0.057
'0:56.270',0.052
'0:56.271',0.052
'0:56.271',0.052
'0:56.272',0.052
'0:56.272',0.050
'0:56.273',0.050
'0:56.273',0.050
'0:56.274',0.050
'0:56.274',0.045
'0:56.275',0.045
'0:56.275',0.045
'0:56.276',0.045
'0:56.276',0.040
'0:56.277',0.040
'0:56.277',0.040
'0:56.278',0.040
'0:56.278',0.035
'0:56.279',0.035
'0:56.279',0.035
'0:56.280',0.035
'0:56.280',0.032
'0:56.281',0.032
'0:56.281',0.032
'0:56.282',0.032
'0:56.282',0.021
'0:56.283',0.021
'0:56.283',0.021
'0:56.284',0.021
'0:56.284',0.020
'0:56.285',0.020
'0:56.285',0.020
'0:56.286',0.020
'0:56.286',0.011
'0:56.287',0.011
'0:56.287',0.011
'0:56.288',0.011
'0:56.288',0.007
'0:56.289',0.007
'0:56.289',0.007
'0:56.290',0.007
'0:56.290',0.004
'0:56.291',0.004
'0:56.291',0.004
'0:56.292',0.004
'0:56.292',0.001
'0:56.293',0.001
'0:56.293',0.001
'0:56.294',0.001
'0:56.294',0.000
'0:56.295',0.000
'0:56.295',0.000
'0:56.296',0.000
'0:56.296',-0.005
'0:56.297',-0.005
'0:56.297',-0.005
'0:56.298',-0.005
'0:56.298',-0.005
'0:56.299',-0.005
'0:56.299',-0.005
'0:56.300',-0.005
'0:56.300',-0.005
'0:56.301',-0.005
'0:56.301',-0.005
'0:56.302',-0.005
'0:56.302',-0.005
'0:56.303',-0.005
'0:56.303',-0.005
'0:56.304',-0.005
'0:56.304',-0.004
'0:56.305',-0.004
'0:56.305',-0.004
'0:56.306',-0.004
'0:56.306',0.002
'0:56.307',0.002
'0:56.307',0.002
'0:56.308',0.002
'0:56.308',0.006
'0:56.309',0.006
'0:56.309',0.006
'0:56.310',0.006
'0:56.310',0.011
'0:56.311',0.011
'0:56.311',0.011
'0:56.312',0.011
'0:56.313',0.017
'0:56.313',0.017
'0:56.314',0.017
'0:56.314',0.017
'0:56.315',0.023
'0:56.315',0.023
'0:56.316',0.023
'0:56.316',0.023
'0:56.317',0.032
'0:56.317',0.032
'0:56.318',0.032
'0:56.318',0.032
'0:56.319',0.038
'0:56.319',0.038
'0:56.320',0.038
'0:56.320',0.038
'0:56.321',0.044
'0:56.321',0.044
'0:56.322',0.044
'0:56.322',0.044
'0:56.323',0.046
'0:56.323',0.046
'0:56.324',0.046
'0:56.324',0.046
'0:56.325',0.054
'0:56.325',0.054
'0:56.326',0.054
'0:56.326',0.054
'0:56.327',0.052
'0:56.327',0.052
'0:56.328',0.052
'0:56.328',0.052
'0:56.329',0.057
'0:56.329',0.057
'0:56.330',0.057
'0:56.330',0.057
'0:56.331',0.065
'0:56.331',0.065
'0:56.332',0.065
'0:56.332',0.065
'0:56.333',0.071
'0:56.333',0.071
'0:56.334',0.071
'0:56.334',0.071
'0:56.335',0.074
'0:56.335',0.074
'0:56.336',0.074
'0:56.336',0.074
'0:56.337',0.076
'0:56.337',0.076
'0:56.338',0.076
'0:56.338',0.076
'0:56.339',0.078
'0:56.339',0.078
'0:56.340',0.078
'0:56.340',0.078
'0:56.341',0.082
'0:56.341',0.082
'0:56.342',0.082
'0:56.342',0.082
'0:56.343',0.087
'0:56.343',0.087
'0:56.344',0.087
'0:56.344',0.087
'0:56.345',0.087
'0:56.345',0.087
'0:56.346',0.087
'0:56.346',0.087
'0:56.347',0.087
'0:56.347',0.087
'0:56.348',0.087
'0:56.348',0.087
'0:56.349',0.088
'0:56.349',0.088
'0:56.350',0.088
'0:56.350',0.088
'0:56.351',0.089
'0:56.351',0.089
'0:56.352',0.089
'0:56.352',0.089
'0:56.353',0.087
'0:56.353',0.087
'0:56.354',0.087
'0:56.354',0.087
'0:56.355',0.093
'0:56.355',0.093
'0:56.356',0.093
'0:56.356',0.093
'0:56.357',0.100
'0:56.357',0.100
'0:56.358',0.100
'0:56.358',0.100
'0:56.359',0.101
'0:56.359',0.101
'0:56.360',0.101
'0:56.360',0.101
'0:56.361',0.103
'0:56.361',0.103
'0:56.362',0.103
'0:56.362',0.103
'0:56.363',0.100
'0:56.363',0.100
'0:56.364',0.100
'0:56.364',0.100
'0:56.365',0.095
'0:56.365',0.095
'0:56.366',0.095
'0:56.366',0.095
'0:56.367',0.094
'0:56.367',0.094
'0:56.368',0.094
'0:56.368',0.094
'0:56.369',0.095
'0:56.369',0.095
'0:56.370',0.095
'0:56.370',0.095
'0:56.371',0.094
'0:56.371',0.094
'0:56.372',0.094
'0:56.372',0.094
'0:56.373',0.095
'0:56.373',0.095
'0:56.374',0.095
'0:56.374',0.095
'0:56.375',0.095
'0:56.376',0.095
'0:56.376',0.095
'0:56.377',0.095
'0:56.377',0.096
'0:56.378',0.096
'0:56.378',0.096
'0:56.379',0.096
'0:56.379',0.098
'0:56.380',0.098
'0:56.380',0.098
'0:56.381',0.098
'0:56.381',0.099
'0:56.382',0.099
'0:56.382',0.099
'0:56.383',0.099
'0:56.383',0.098
'0:56.384',0.098
'0:56.384',0.098
'0:56.385',0.098
'0:56.385',0.098
'0:56.386',0.098
'0:56.386',0.098
'0:56.387',0.098
'0:56.387',0.087
'0:56.388',0.087
'0:56.388',0.087
'0:56.389',0.087
'0:56.389',0.087
'0:56.390',0.087
'0:56.390',0.087
'0:56.391',0.087
'0:56.391',0.088
'0:56.392',0.088
'0:56.392',0.088
'0:56.393',0.088
'0:56.393',0.083
'0:56.394',0.083
'0:56.394',0.083
'0:56.395',0.083
'0:56.395',0.084
'0:56.396',0.084
'0:56.396',0.084
'0:56.397',0.084
'0:56.397',0.084
'0:56.398',0.084
'0:56.398',0.084
'0:56.399',0.084
'0:56.399',0.085
'0:56.400',0.085
'0:56.400',0.085
'0:56.401',0.085
'0:56.401',0.079
'0:56.402',0.079
'0:56.402',0.079
'0:56.403',0.079
'0:56.403',0.076
'0:56.404',0.076
'0:56.404',0.076
'0:56.405',0.076
'0:56.405',0.076
'0:56.406',0.076
'0:56.406',0.076
'0:56.407',0.076
'0:56.407',0.078
'0:56.408',0.078
'0:56.408',0.078
'0:56.409',0.078
'0:56.409',0.078
'0:56.410',0.078
'0:56.410',0.078
'0:56.411',0.078
'0:56.411',0.079
'0:56.412',0.079
'0:56.412',0.079
'0:56.413',0.079
'0:56.413',0.081
'0:56.414',0.081
'0:56.414',0.081
'0:56.415',0.081
'0:56.415',0.082
'0:56.416',0.082
'0:56.416',0.082
'0:56.417',0.082
'0:56.417',0.077
'0:56.418',0.077
'0:56.418',0.077
'0:56.419',0.077
'0:56.419',0.071
'0:56.420',0.071
'0:56.420',0.071
'0:56.421',0.071
'0:56.421',0.073
'0:56.422',0.073
'0:56.422',0.073
'0:56.423',0.073
'0:56.423',0.074
'0:56.424',0.074
'0:56.424',0.074
'0:56.425',0.074
'0:56.425',0.073
'0:56.426',0.073
'0:56.426',0.073
'0:56.427',0.073
'0:56.427',0.071
'0:56.428',0.071
'0:56.428',0.071
'0:56.429',0.071
'0:56.429',0.071
'0:56.430',0.071
'0:56.430',0.071
'0:56.431',0.071
'0:56.431',0.072
'0:56.432',0.072
'0:56.432',0.072
'0:56.433',0.072
'0:56.433',0.071
'0:56.434',0.071
'0:56.434',0.071
'0:56.435',0.071
'0:56.435',0.071
'0:56.436',0.071
'0:56.436',0.071
'0:56.437',0.071
'0:56.438',0.071
'0:56.438',0.071
'0:56.439',0.071
'0:56.439',0.071
'0:56.440',0.070
'0:56.440',0.070
'0:56.441',0.070
'0:56.441',0.070
'0:56.442',0.070
'0:56.442',0.070
'0:56.443',0.070
'0:56.443',0.070
'0:56.444',0.068
'0:56.444',0.068
'0:56.445',0.068
'0:56.445',0.068
'0:56.446',0.070
'0:56.446',0.070
'0:56.447',0.070
'0:56.447',0.070
'0:56.448',0.072
'0:56.448',0.072
'0:56.449',0.072
'0:56.449',0.072
'0:56.450',0.074
'0:56.450',0.074
'0:56.451',0.074
'0:56.451',0.074
'0:56.452',0.076
'0:56.452',0.076
'0:56.453',0.076
'0:56.453',0.076
'0:56.454',0.074
'0:56.454',0.074
'0:56.455',0.074
'0:56.455',0.074
'0:56.456',0.074
'0:56.456',0.074
'0:56.457',0.074
'0:56.457',0.074
'0:56.458',0.079
'0:56.458',0.079
'0:56.459',0.079
'0:56.459',0.079
'0:56.460',0.083
'0:56.460',0.083
'0:56.461',0.083
'0:56.461',0.083
'0:56.462',0.084
'0:56.462',0.084
'0:56.463',0.084
'0:56.463',0.084
'0:56.464',0.079
'0:56.464',0.079
'0:56.465',0.079
'0:56.465',0.079
'0:56.466',0.078
'0:56.466',0.078
'0:56.467',0.078
'0:56.467',0.078
'0:56.468',0.076
'0:56.468',0.076
'0:56.469',0.076
'0:56.469',0.076
'0:56.470',0.076
'0:56.470',0.076
'0:56.471',0.076
'0:56.471',0.076
'0:56.472',0.077
'0:56.472',0.077
'0:56.473',0.077
'0:56.473',0.077
'0:56.474',0.082
'0:56.474',0.082
'0:56.475',0.082
'0:56.475',0.082
'0:56.476',0.087
'0:56.476',0.087
'0:56.477',0.087
'0:56.477',0.087
'0:56.478',0.087
'0:56.478',0.087
'0:56.479',0.087
'0:56.479',0.087
'0:56.480',0.088
'0:56.480',0.088
'0:56.481',0.088
'0:56.481',0.088
'0:56.482',0.085
'0:56.482',0.085
'0:56.483',0.085
'0:56.483',0.085
'0:56.484',0.083
'0:56.484',0.083
'0:56.485',0.083
'0:56.485',0.083
'0:56.486',0.083
'0:56.486',0.083
'0:56.487',0.083
'0:56.487',0.083
'0:56.488',0.084
'0:56.488',0.084
'0:56.489',0.084
'0:56.489',0.084
'0:56.490',0.087
'0:56.490',0.087
'0:56.491',0.087
'0:56.491',0.087
'0:56.492',0.087
'0:56.492',0.087
'0:56.493',0.087
'0:56.493',0.087
'0:56.494',0.081
'0:56.494',0.081
'0:56.495',0.081
'0:56.495',0.081
'0:56.496',0.072
'0:56.496',0.072
'0:56.497',0.072
'0:56.497',0.072
'0:56.498',0.060
'0:56.498',0.060
'0:56.499',0.060
'0:56.499',0.060
'0:56.500',0.055
'0:56.501',0.055
'0:56.501',0.055
'0:56.502',0.055
'0:56.502',0.051
'0:56.503',0.051
'0:56.503',0.051
'0:56.504',0.051
'0:56.504',0.052
'0:56.505',0.052
'0:56.505',0.052
'0:56.506',0.052
'0:56.506',0.051
'0:56.507',0.051
'0:56.507',0.051
'0:56.508',0.051
'0:56.508',0.051
'0:56.509',0.051
'0:56.509',0.051
'0:56.510',0.051
'0:56.510',0.054
'0:56.511',0.054
'0:56.511',0.054
'0:56.512',0.054
'0:56.512',0.052
'0:56.513',0.052
'0:56.513',0.052
'0:56.514',0.052
'0:56.514',0.052
'0:56.515',0.052
'0:56.515',0.052
'0:56.516',0.052
'0:56.516',0.055
'0:56.517',0.055
'0:56.517',0.055
'0:56.518',0.055
'0:56.518',0.059
'0:56.519',0.059
'0:56.519',0.059
'0:56.520',0.059
'0:56.520',0.061
'0:56.521',0.061
'0:56.521',0.061
'0:56.522',0.061
'0:56.522',0.062
'0:56.523',0.062
'0:56.523',0.062
'0:56.524',0.062
'0:56.524',0.061
'0:56.525',0.061
'0:56.525',0.061
'0:56.526',0.061
'0:56.526',0.062
'0:56.527',0.062
'0:56.527',0.062
'0:56.528',0.062
'0:56.528',0.063
'0:56.529',0.063
'0:56.529',0.063
'0:56.530',0.063
'0:56.530',0.063
'0:56.531',0.063
'0:56.531',0.063
'0:56.532',0.063
'0:56.532',0.068
'0:56.533',0.068
'0:56.533',0.068
'0:56.534',0.068
'0:56.534',0.071
'0:56.535',0.071
'0:56.535',0.071
'0:56.536',0.071
'0:56.536',0.071
'0:56.537',0.071
'0:56.537',0.071
'0:56.538',0.071
'0:56.538',0.073
'0:56.539',0.073
'0:56.539',0.073
'0:56.540',0.073
'0:56.540',0.074
'0:56.541',0.074
'0:56.541',0.074
'0:56.542',0.074
'0:56.542',0.074
'0:56.543',0.074
'0:56.543',0.074
'0:56.544',0.074
'0:56.544',0.074
'0:56.545',0.074
'0:56.545',0.074
'0:56.546',0.074
'0:56.546',0.073
'0:56.547',0.073
'0:56.547',0.073
'0:56.548',0.073
'0:56.548',0.074
'0:56.549',0.074
'0:56.549',0.074
'0:56.550',0.074
'0:56.550',0.072
'0:56.551',0.072
'0:56.551',0.072
'0:56.552',0.072
'0:56.552',0.072
'0:56.553',0.072
'0:56.553',0.072
'0:56.554',0.072
'0:56.554',0.073
'0:56.555',0.073
'0:56.555',0.073
'0:56.556',0.073
'0:56.556',0.076
'0:56.557',0.076
'0:56.557',0.076
'0:56.558',0.076
'0:56.558',0.077
'0:56.559',0.077
'0:56.559',0.077
'0:56.560',0.077
'0:56.560',0.077
'0:56.561',0.077
'0:56.561',0.077
'0:56.562',0.077
'0:56.563',0.076
'0:56.563',0.076
'0:56.564',0.076
'0:56.564',0.076
'0:56.565',0.073
'0:56.565',0.073
'0:56.566',0.073
'0:56.566',0.073
'0:56.567',0.076
'0:56.567',0.076
'0:56.568',0.076
'0:56.568',0.076
'0:56.569',0.073
'0:56.569',0.073
'0:56.570',0.073
'0:56.570',0.073
'0:56.571',0.072
'0:56.571',0.072
'0:56.572',0.072
'0:56.572',0.072
'0:56.573',0.071
'0:56.573',0.071
'0:56.574',0.071
'0:56.574',0.071
'0:56.575',0.073
'0:56.575',0.073
'0:56.576',0.073
'0:56.576',0.073
'0:56.577',0.072
'0:56.577',0.072
'0:56.578',0.072
'0:56.578',0.072
'0:56.579',0.072
'0:56.579',0.072
'0:56.580',0.072
'0:56.580',0.072
'0:56.581',0.071
'0:56.581',0.071
'0:56.582',0.071
'0:56.582',0.071
'0:56.583',0.072
'0:56.583',0.072
'0:56.584',0.072
'0:56.584',0.072
'0:56.585',0.071
'0:56.585',0.071
'0:56.586',0.071
'0:56.586',0.071
'0:56.587',0.070
'0:56.587',0.070
'0:56.588',0.070
'0:56.588',0.070
'0:56.589',0.071
'0:56.589',0.071
'0:56.590',0.071
'0:56.590',0.071
'0:56.591',0.074
'0:56.591',0.074
'0:56.592',0.074
'0:56.592',0.074
'0:56.593',0.073
'0:56.593',0.073
'0:56.594',0.073
'0:56.594',0.073
'0:56.595',0.073
'0:56.595',0.073
'0:56.596',0.073
'0:56.596',0.073
'0:56.597',0.074
'0:56.597',0.074
'0:56.598',0.074
'0:56.598',0.074
'0:56.599',0.083
'0:56.599',0.083
'0:56.600',0.083
'0:56.600',0.083
'0:56.601',0.094
'0:56.601',0.094
'0:56.602',0.094
'0:56.602',0.094
'0:56.603',0.106
'0:56.603',0.106
'0:56.604',0.106
'0:56.604',0.106
'0:56.605',0.125
'0:56.605',0.125
'0:56.606',0.125
'0:56.606',0.125
'0:56.607',0.145
'0:56.607',0.145
'0:56.608',0.145
'0:56.608',0.145
'0:56.609',0.171
'0:56.609',0.171
'0:56.610',0.171
'0:56.610',0.171
'0:56.611',0.184
'0:56.611',0.184
'0:56.612',0.184
'0:56.612',0.184
'0:56.613',0.189
'0:56.613',0.189
'0:56.614',0.189
'0:56.614',0.189
'0:56.615',0.189
'0:56.615',0.189
'0:56.616',0.189
'0:56.616',0.189
'0:56.617',0.176
'0:56.617',0.176
'0:56.618',0.176
'0:56.618',0.176
'0:56.619',0.150
'0:56.619',0.150
'0:56.620',0.150
'0:56.620',0.150
'0:56.621',0.074
'0:56.621',0.074
'0:56.622',0.074
'0:56.622',0.074
'0:56.623',-0.083
'0:56.623',-0.083
'0:56.624',-0.083
'0:56.624',-0.083
'0:56.625',-0.270
'0:56.626',-0.270
'0:56.626',-0.270
'0:56.627',-0.270
'0:56.627',-0.461
'0:56.628',-0.461
'0:56.628',-0.461
'0:56.629',-0.461
'0:56.629',-0.675
'0:56.630',-0.675
'0:56.630',-0.675
'0:56.631',-0.675
'0:56.631',-0.879
'0:56.632',-0.879
'0:56.632',-0.879
'0:56.633',-0.879
'0:56.633',-1.069
'0:56.634',-1.069
'0:56.634',-1.069
'0:56.635',-1.069
'0:56.635',-1.206
'0:56.636',-1.206
'0:56.636',-1.206
'0:56.637',-1.206
'0:56.637',-1.229
'0:56.638',-1.229
'0:56.638',-1.229
'0:56.639',-1.229
'0:56.639',-1.140
'0:56.640',-1.140
'0:56.640',-1.140
'0:56.641',-1.140
'0:56.641',-1.007
'0:56.642',-1.007
'0:56.642',-1.007
'0:56.643',-1.007
'0:56.643',-0.872
'0:56.644',-0.872
'0:56.644',-0.872
'0:56.645',-0.872
'0:56.645',-0.723
'0:56.646',-0.723
'0:56.646',-0.723
'0:56.647',-0.723
'0:56.647',-0.569
'0:56.648',-0.569
